startNodeId,endNodeId,relationshipType,relationshipId,amount,unit,step_order
201002224,201002235,801000003,R_000074,,,3.0
201002224,201002236,801000003,R_000075,,,4.0
201002224,201002237,801000003,R_000076,,,5.0
201002224,201002238,801000003,R_000077,,,6.0
201002224,201002239,801000003,R_000078,,,7.0
201002224,770000000,801000004,R_000079,,,
201002224,630000000,801000005,R_000080,,,
201002240,201002241,801000001,R_000081,200,g,
201002240,201002242,801000001,R_000082,3,g,
201002240,201002243,801000001,R_000083,165,g,
201002240,201002244,801000001,R_000084,50,g,
201002240,201002245,801000001,R_000085,75,g,
201002240,201002246,801000001,R_000086,22,g,
201002240,201002247,801000001,R_000087,30,g,
201002240,201002248,801000001,R_000088,145,g,
201002240,201002249,801000001,R_000089,26,g,
201002240,201002250,801000003,R_000090,,,1.0
201002240,201002251,801000003,R_000091,,,2.0
201002240,201002252,801000003,R_000092,,,3.0
201002240,201002253,801000003,R_000093,,,4.0
201002240,201002254,801000003,R_000094,,,5.0
201002240,201002255,801000003,R_000095,,,6.0
201002240,201002256,801000003,R_000096,,,7.0
201002240,201002257,801000003,R_000097,,,8.0
201002240,201002258,801000003,R_000098,,,9.0
201002240,201002259,801000003,R_000099,,,10.0
201002240,770000000,801000004,R_000100,,,
201002240,650000000,801000005,R_000101,,,
201002260,201002261,801000001,R_000102,3,个,
201002260,201002262,801000001,R_000103,50,g,
201002260,201002263,801000001,R_000104,10,g,
201002260,201002264,801000001,R_000105,10,g,
201002260,201002265,801000001,R_000106,1,g,
201002260,201002266,801000003,R_000107,,,1.0
201002260,201002267,801000003,R_000108,,,2.0
201002260,201002268,801000003,R_000109,,,3.0
201002260,201002269,801000003,R_000110,,,4.0
201002260,201002270,801000003,R_000111,,,5.0
201002260,201002271,801000003,R_000112,,,6.0
201002260,201002272,801000003,R_000113,,,7.0
201002260,770000000,801000004,R_000114,,,
201002260,640000000,801000005,R_000115,,,
201002273,201002274,801000001,R_000116,1,个,
201002273,201002275,801000001,R_000117,50,克,
201002273,201002276,801000001,R_000118,20,克,
201002273,201002277,801000001,R_000119,1,克,
201002273,201002278,801000001,R_000120,50,克,
201002273,201002279,801000001,R_000121,50,克,
201002273,201002280,801000003,R_000122,,,1.0
201002273,201002281,801000003,R_000123,,,2.0
201002273,201002282,801000003,R_000124,,,3.0
201002273,201002283,801000003,R_000125,,,4.0
201002273,201002284,801000003,R_000126,,,5.0
201002273,201002285,801000003,R_000127,,,6.0
201002273,201002286,801000003,R_000128,,,7.0
201002273,770000000,801000004,R_000129,,,
201002273,630000000,801000005,R_000130,,,
201002287,201002288,801000001,R_000131,20,g,
201002287,201002289,801000001,R_000132,75,g,
201002287,201002290,801000001,R_000133,40,g,
201002287,201002291,801000001,R_000134,60,g,
201002287,201002292,801000001,R_000135,75,g,
201002287,201002293,801000003,R_000136,,,1.0
201002287,201002294,801000003,R_000137,,,2.0
201002287,201002295,801000003,R_000138,,,3.0
201002287,201002296,801000003,R_000139,,,4.0
201002287,201002297,801000003,R_000140,,,5.0
201002287,201002298,801000003,R_000141,,,6.0
201002287,201002299,801000003,R_000142,,,7.0
201002287,201002300,801000003,R_000143,,,8.0
201002287,770000000,801000004,R_000144,,,
201002287,630000000,801000005,R_000145,,,
201002301,201002302,801000001,R_000146,3,个,
201002301,201002303,801000001,R_000147,50,克,
201002301,201002304,801000001,R_000148,25,克,
201002301,201002305,801000001,R_000149,30,克,
201002301,201002306,801000001,R_000150,50,克,
201002301,201002307,801000001,R_000151,适量,,
201002301,201002308,801000003,R_000152,,,1.0
201002301,201002309,801000003,R_000153,,,2.0
201002301,201002310,801000003,R_000154,,,3.0
201002301,201002311,801000003,R_000155,,,4.0
201002301,201002312,801000003,R_000156,,,5.0
201002301,201002313,801000003,R_000157,,,6.0
201002301,770000000,801000004,R_000158,,,
201002301,650000000,801000005,R_000159,,,
201002314,201002315,801000001,R_000160,1,个,
201002314,201002316,801000001,R_000161,1,桶,
201002314,201002317,801000001,R_000162,5,桶,
201002314,201002318,801000001,R_000163,1-2,茶匙,
201002314,201002319,801000001,R_000164,1,茶匙,
201002314,201002320,801000001,R_000165,1,汤匙,
201002314,201002321,801000001,R_000166,1,汤匙,
201002314,201002322,801000001,R_000167,3,片,
201002314,201002323,801000001,R_000168,2-3,克,
201002314,201002324,801000001,R_000169,3,个,
201002314,201002325,801000001,R_000170,8-12,个,
201002314,201002326,801000001,R_000171,2-4,个,
201002314,201002327,801000001,R_000172,1,汤匙,
201002314,201002328,801000001,R_000173,2,棵,
201002314,201002329,801000001,R_000174,6,克,
201002314,201002330,801000001,R_000175,6,粒,
201002314,201002331,801000001,R_000176,适量,,
201002314,201002332,801000001,R_000177,2,汤匙,
201002314,201002333,801000003,R_000178,,,1.0
201002314,201002334,801000003,R_000179,,,2.0
201002314,201002335,801000003,R_000180,,,3.0
201002314,201002336,801000003,R_000181,,,4.0
201002314,201002337,801000003,R_000182,,,5.0
201002314,201002338,801000003,R_000183,,,6.0
201002314,201002339,801000003,R_000184,,,7.0
201002314,201002340,801000003,R_000185,,,8.0
201002314,201002341,801000003,R_000186,,,9.0
201002314,720000000,801000004,R_000187,,,
201002314,650000000,801000005,R_000188,,,
201002342,201002343,801000001,R_000001,12,只,
201002342,201002344,801000001,R_000002,500,ml,
201002342,201002345,801000001,R_000003,10,克,
201002342,201002346,801000001,R_000004,15,克,
201002342,201002347,801000001,R_000005,3,克,
201002342,201002348,801000001,R_000006,2,克,
201002342,201002349,801000001,R_000007,2,片,
201002342,201002350,801000001,R_000008,20,毫升,
201002342,201002351,801000001,R_000009,1,结,
201002342,201002352,801000003,R_000010,,,1.0
201002342,201002353,801000003,R_000011,,,2.0
201002342,201002354,801000003,R_000012,,,3.0
201002342,201002355,801000003,R_000013,,,4.0
201002342,201002356,801000003,R_000014,,,5.0
201002342,201002357,801000003,R_000015,,,6.0
201002342,201002358,801000003,R_000016,,,7.0
201002342,720000000,801000004,R_000017,,,
201002342,630000000,801000005,R_000018,,,
201002359,201002360,801000001,R_000019,1,颗,
201002359,201002361,801000001,R_000020,250,g,
201002359,201002362,801000001,R_000021,3,瓣,
201002359,201002363,801000001,R_000022,15,ml,
201002359,201002364,801000001,R_000023,1.25,g,
201002359,201002365,801000001,R_000024,30,ml,
201002359,201002366,801000001,R_000025,15,g,
201002359,201002367,801000001,R_000026,5,ml,
201002359,201002368,801000001,R_000027,15,ml,
201002359,201002369,801000001,R_000028,15,ml,
201002359,201002370,801000003,R_000029,,,1.0
201002359,201002371,801000003,R_000030,,,2.0
201002359,201002372,801000003,R_000031,,,3.0
201002359,201002373,801000003,R_000032,,,4.0
201002359,201002374,801000003,R_000033,,,5.0
201002359,201002375,801000003,R_000034,,,6.0
201002359,720000000,801000004,R_000035,,,
201002359,630000000,801000005,R_000036,,,
201002376,201002377,801000001,R_000037,250,g,
201002376,201002378,801000001,R_000038,50,g,
201002376,201002379,801000001,R_000039,7.5,ml,
201002376,201002380,801000001,R_000040,5,ml,
201002376,201002381,801000001,R_000041,7.5,ml,
201002376,201002382,801000001,R_000042,5,g,
201002376,201002383,801000001,R_000043,5,g,
201002376,201002384,801000001,R_000044,5,g,
201002376,201002385,801000001,R_000045,2.5,g,
201002376,201002386,801000001,R_000046,150,g,
201002376,201002387,801000001,R_000047,150,g,
201002376,201002388,801000001,R_000048,1000,ml,
201002376,201002389,801000003,R_000049,,,1.0
201002376,201002390,801000003,R_000050,,,2.0
201002376,201002391,801000003,R_000051,,,3.0
201002376,201002392,801000003,R_000052,,,4.0
201002376,201002393,801000003,R_000053,,,5.0
201002376,201002394,801000003,R_000054,,,6.0
201002376,201002395,801000003,R_000055,,,7.0
201002376,201002396,801000003,R_000056,,,8.0
201002376,201002397,801000003,R_000057,,,9.0
201002376,201002398,801000003,R_000058,,,10.0
201002376,201002399,801000003,R_000059,,,11.0
201002376,201002400,801000003,R_000060,,,12.0
201002376,201002401,801000003,R_000061,,,13.0
201002376,201002402,801000003,R_000062,,,14.0
201002376,720000000,801000004,R_000063,,,
201002376,640000000,801000005,R_000064,,,
201002403,201002404,801000001,R_000065,500,g,
201002403,201002405,801000001,R_000066,4,条,
201002403,201002406,801000001,R_000067,4,颗,
201002403,201002407,801000001,R_000068,10,g,
201002403,201002408,801000001,R_000069,10,g,
201002403,201002409,801000001,R_000070,10,ml,
201002403,201002410,801000001,R_000071,10,g,
201002403,201002411,801000001,R_000072,1-2,g,
201002403,201002412,801000001,R_000073,0.5-1,根,
201002403,201002413,801000001,R_000074,2,瓣,
201002403,201002414,801000001,R_000075,15,ml,
201002403,201002415,801000003,R_000076,,,1.0
201002403,201002416,801000003,R_000077,,,2.0
201002403,201002417,801000003,R_000078,,,3.0
201002403,201002418,801000003,R_000079,,,4.0
201002403,201002419,801000003,R_000080,,,5.0
201002403,201002420,801000003,R_000081,,,6.0
201002403,201002421,801000003,R_000082,,,7.0
201002403,201002422,801000003,R_000083,,,8.0
201002403,201002423,801000003,R_000084,,,9.0
201002403,201002424,801000003,R_000085,,,10.0
201002403,201002425,801000003,R_000086,,,11.0
201002403,720000000,801000004,R_000087,,,
201002403,630000000,801000005,R_000088,,,
201002426,201002427,801000001,R_000089,500,g,
201002426,201002428,801000001,R_000090,10,g,
201002426,201002429,801000001,R_000091,30,g,
201002426,201002430,801000001,R_000092,50,g,
201002426,201002431,801000001,R_000093,50,g,
201002426,201002432,801000001,R_000094,10,ml,
201002426,201002433,801000001,R_000095,20,g,
201002426,201002434,801000001,R_000096,10,g,
201002426,201002435,801000001,R_000097,30,ml,
201002426,201002436,801000001,R_000098,5,g,
201002426,201002437,801000001,R_000099,10,g,
201002426,201002438,801000003,R_000100,,,1.0
201002426,201002439,801000003,R_000101,,,2.0
201002426,201002440,801000003,R_000102,,,3.0
201002426,201002441,801000003,R_000103,,,4.0
201002426,201002442,801000003,R_000104,,,5.0
201002426,201002443,801000003,R_000105,,,6.0
201002426,201002444,801000003,R_000106,,,7.0
201002426,720000000,801000004,R_000107,,,
201002426,640000000,801000005,R_000108,,,
201002445,201002446,801000001,R_000109,4,个,
201002445,201002447,801000001,R_000110,45,ml,
201002445,201002448,801000001,R_000111,15,ml,
201002445,201002449,801000001,R_000112,10,g,
201002445,201002450,801000001,R_000113,5,g,
201002445,201002451,801000001,R_000114,10,g,
201002445,201002452,801000001,R_000115,10,g,
201002445,201002453,801000001,R_000116,5,g,
201002445,201002454,801000001,R_000117,15,ml,
201002445,201002455,801000001,R_000118,20,ml,
201002445,201002456,801000001,R_000119,10,ml,
201002445,201002457,801000003,R_000120,,,1.0
201002445,201002458,801000003,R_000121,,,2.0
201002445,201002459,801000003,R_000122,,,3.0
201002445,201002460,801000003,R_000123,,,4.0
201002445,201002461,801000003,R_000124,,,5.0
201002445,201002462,801000003,R_000125,,,6.0
201002445,201002463,801000003,R_000126,,,7.0
201002445,201002464,801000003,R_000127,,,8.0
201002445,201002465,801000003,R_000128,,,9.0
201002445,720000000,801000004,R_000129,,,
201002445,630000000,801000005,R_000130,,,
201002466,201002467,801000001,R_000131,190,g,
201002466,201002468,801000001,R_000132,20,g,
201002466,201002469,801000001,R_000133,10,ml,
201002466,201002470,801000001,R_000134,2,瓣,
201002466,201002471,801000001,R_000135,15,ml,
201002466,201002472,801000001,R_000136,2,g,
201002466,201002473,801000003,R_000137,,,1.0
201002466,201002474,801000003,R_000138,,,2.0
201002466,201002475,801000003,R_000139,,,3.0
201002466,201002476,801000003,R_000140,,,4.0
201002466,201002477,801000003,R_000141,,,5.0
201002466,201002478,801000003,R_000142,,,6.0
201002466,201002479,801000003,R_000143,,,7.0
201002466,201002480,801000003,R_000144,,,8.0
201002466,201002481,801000003,R_000145,,,9.0
201002466,720000000,801000004,R_000146,,,
201002466,620000000,801000005,R_000147,,,
201002482,201002483,801000001,R_000148,250,g,
201002482,201002484,801000001,R_000149,200,g,
201002482,201002485,801000001,R_000150,20,g,
201002482,201002486,801000001,R_000151,15,g,
201002482,201002487,801000001,R_000152,20,ml,
201002482,201002488,801000001,R_000153,10,g,
201002482,201002489,801000001,R_000154,15,ml,
201002482,201002490,801000001,R_000155,3,g,
201002482,201002491,801000001,R_000156,20,g,
201002482,201002492,801000003,R_000157,,,1.0
201002482,201002493,801000003,R_000158,,,2.0
201002482,201002494,801000003,R_000159,,,3.0
201002482,201002495,801000003,R_000160,,,4.0
201002482,201002496,801000003,R_000161,,,5.0
201002482,201002497,801000003,R_000162,,,6.0
201002482,201002498,801000003,R_000163,,,7.0
201002482,201002499,801000003,R_000164,,,8.0
201002482,720000000,801000004,R_000165,,,
201002482,630000000,801000005,R_000166,,,
201002500,201002501,801000001,R_000167,455,克,
201002500,201002502,801000001,R_000168,430,克,
201002500,201002503,801000001,R_000169,152,克,
201002500,201002504,801000001,R_000170,1,袋,
